date,time,hour_decimal,elapsed_s,lux,raw_irradiance_wm2,glass_corrected_irr_wm2,saturation_flag,blue_channel,temp_c,daytime_flag,thermal_gap_flag,day_id
2026-07-10,05:26:11,5.43639,1570,300.0,2.5862,2.7768,0,124,29.0,0,0,2026-07-10
2026-07-10,05:26:21,5.43917,1580,303.33,2.6149,2.8076,0,127,29.0,0,0,2026-07-10
2026-07-10,05:26:31,5.44194,1590,310.0,2.6724,2.8694,0,131,29.0,0,0,2026-07-10
2026-07-10,05:26:41,5.44472,1600,310.0,2.6724,2.8694,0,127,29.0,0,0,2026-07-10
2026-07-10,05:26:51,5.4475,1610,310.0,2.6724,2.8694,0,132,29.0,0,0,2026-07-10
2026-07-10,05:27:01,5.45028,1620,310.0,2.6724,2.8694,0,124,29.0,0,0,2026-07-10
2026-07-10,05:27:11,5.45306,1630,313.33,2.7011,2.9002,0,130,29.0,0,0,2026-07-10
2026-07-10,05:27:21,5.45583,1640,310.0,2.6724,2.8694,0,128,29.0,0,0,2026-07-10
2026-07-10,05:27:31,5.45861,1650,313.33,2.7011,2.9002,0,126,29.0,0,0,2026-07-10
2026-07-10,05:27:41,5.46139,1660,310.0,2.6724,2.8694,0,128,29.0,0,0,2026-07-10
2026-07-10,05:27:51,5.46417,1670,313.33,2.7011,2.9002,0,125,29.0,0,0,2026-07-10
2026-07-10,05:28:01,5.46694,1680,313.33,2.7011,2.9002,0,124,29.0,0,0,2026-07-10
2026-07-10,05:28:11,5.46972,1690,320.0,2.7586,2.9619,0,126,29.0,0,0,2026-07-10
2026-07-10,05:28:21,5.4725,1700,323.33,2.7874,2.9928,0,131,29.0,0,0,2026-07-10
2026-07-10,05:28:31,5.47528,1710,330.0,2.8448,3.0545,0,127,29.0,0,0,2026-07-10
2026-07-10,05:28:41,5.47806,1720,333.33,2.8736,3.0854,0,127,29.0,0,0,2026-07-10
2026-07-10,05:28:51,5.48083,1730,336.67,2.9023,3.1162,0,127,29.0,0,0,2026-07-10
2026-07-10,05:29:01,5.48361,1740,336.67,2.9023,3.1162,0,130,29.0,0,0,2026-07-10
2026-07-10,05:29:11,5.48639,1750,336.67,2.9023,3.1162,0,124,29.0,0,0,2026-07-10
2026-07-10,05:29:21,5.48917,1760,333.33,2.8736,3.0854,0,124,29.0,0,0,2026-07-10
2026-07-10,05:29:31,5.49194,1770,333.33,2.8736,3.0854,0,125,29.0,0,0,2026-07-10
2026-07-10,05:29:41,5.49472,1780,333.33,2.8736,3.0854,0,129,29.0,0,0,2026-07-10
2026-07-10,05:29:51,5.4975,1790,333.33,2.8736,3.0854,0,131,29.0,0,0,2026-07-10
2026-07-10,05:30:01,5.50028,1800,333.33,2.8736,3.0854,0,134,29.0,0,0,2026-07-10
2026-07-10,05:30:11,5.50306,1810,330.0,2.8448,3.0545,0,127,29.0,0,0,2026-07-10
2026-07-10,05:30:21,5.50583,1820,330.0,2.8448,3.0545,0,131,29.0,0,0,2026-07-10
2026-07-10,05:30:31,5.50861,1830,326.67,2.8161,3.0236,0,127,29.0,0,0,2026-07-10
2026-07-10,05:30:41,5.51139,1840,320.0,2.7586,2.9619,0,127,29.0,0,0,2026-07-10
2026-07-10,05:30:51,5.51417,1850,316.67,2.7299,2.9311,0,126,29.0,0,0,2026-07-10
2026-07-10,05:31:01,5.51694,1860,310.0,2.6724,2.8694,0,127,29.0,0,0,2026-07-10
2026-07-10,05:31:11,5.51972,1870,306.67,2.6437,2.8385,0,132,29.0,0,0,2026-07-10
2026-07-10,05:31:21,5.5225,1880,306.67,2.6437,2.8385,0,136,29.0,0,0,2026-07-10
2026-07-10,05:31:31,5.52528,1890,310.0,2.6724,2.8694,0,132,29.0,0,0,2026-07-10
2026-07-10,05:31:41,5.52806,1900,313.33,2.7011,2.9002,0,132,29.0,0,0,2026-07-10
2026-07-10,05:31:51,5.53083,1910,320.0,2.7586,2.9619,0,134,29.0,0,0,2026-07-10
2026-07-10,05:32:01,5.53361,1920,320.0,2.7586,2.9619,0,127,29.0,0,0,2026-07-10
2026-07-10,05:32:11,5.53639,1930,320.0,2.7586,2.9619,0,130,29.0,0,0,2026-07-10
2026-07-10,05:32:21,5.53917,1940,320.0,2.7586,2.9619,0,129,29.0,0,0,2026-07-10
2026-07-10,05:32:31,5.54194,1950,320.0,2.7586,2.9619,0,125,29.0,0,0,2026-07-10
2026-07-10,05:32:41,5.54472,1960,320.0,2.7586,2.9619,0,124,29.0,0,0,2026-07-10
2026-07-10,05:32:51,5.5475,1970,323.33,2.7874,2.9928,0,124,29.0,0,0,2026-07-10
2026-07-10,05:33:01,5.55028,1980,323.33,2.7874,2.9928,0,126,29.0,0,0,2026-07-10
2026-07-10,05:33:11,5.55306,1990,326.67,2.8161,3.0236,0,131,29.0,0,0,2026-07-10
2026-07-10,05:33:21,5.55583,2000,330.0,2.8448,3.0545,0,139,29.0,0,0,2026-07-10
2026-07-10,05:33:31,5.55861,2010,333.33,2.8736,3.0854,0,132,29.0,0,0,2026-07-10
2026-07-10,05:33:41,5.56139,2020,336.67,2.9023,3.1162,0,131,29.0,0,0,2026-07-10
2026-07-10,05:33:51,5.56417,2030,336.67,2.9023,3.1162,0,127,29.0,0,0,2026-07-10
2026-07-10,05:34:01,5.56694,2040,336.67,2.9023,3.1162,0,137,29.0,0,0,2026-07-10
2026-07-10,05:34:11,5.56972,2050,336.67,2.9023,3.1162,0,128,29.0,0,0,2026-07-10
2026-07-10,05:34:21,5.5725,2060,336.67,2.9023,3.1162,0,136,29.0,0,0,2026-07-10
2026-07-10,05:34:31,5.57528,2070,336.67,2.9023,3.1162,0,123,29.0,0,0,2026-07-10
2026-07-10,05:34:40,5.57778,2080,333.33,2.8736,3.0854,0,128,29.0,0,0,2026-07-10
2026-07-10,05:34:50,5.58056,2090,333.33,2.8736,3.0854,0,132,29.0,0,0,2026-07-10
2026-07-10,05:35:00,5.58333,2100,333.33,2.8736,3.0854,0,131,29.0,0,0,2026-07-10
2026-07-10,05:35:10,5.58611,2110,336.67,2.9023,3.1162,0,129,29.0,0,0,2026-07-10
2026-07-10,05:35:20,5.58889,2120,343.33,2.9598,3.1779,0,127,29.0,0,0,2026-07-10
2026-07-10,05:35:30,5.59167,2130,346.67,2.9885,3.2088,0,131,29.0,0,0,2026-07-10
2026-07-10,05:35:40,5.59444,2140,350.0,3.0172,3.2396,0,128,29.0,0,0,2026-07-10
2026-07-10,05:35:50,5.59722,2150,356.67,3.0747,3.3013,0,133,29.0,0,0,2026-07-10
2026-07-10,05:36:00,5.6,2160,363.33,3.1322,3.363,0,136,29.0,0,0,2026-07-10
2026-07-10,05:36:10,5.60278,2170,373.33,3.2184,3.4556,0,129,29.0,0,0,2026-07-10
2026-07-10,05:36:20,5.60556,2180,383.33,3.3046,3.5481,0,136,29.0,0,0,2026-07-10
2026-07-10,05:36:30,5.60833,2190,393.33,3.3908,3.6407,0,128,29.0,0,0,2026-07-10
2026-07-10,05:36:40,5.61111,2200,400.0,3.4483,3.7024,0,131,29.0,0,0,2026-07-10
2026-07-10,05:36:50,5.61389,2210,403.33,3.477,3.7333,0,133,29.0,0,0,2026-07-10
2026-07-10,05:37:00,5.61667,2220,406.67,3.5057,3.7641,0,131,29.0,0,0,2026-07-10
2026-07-10,05:37:10,5.61944,2230,426.67,3.6782,3.9493,0,131,29.0,0,0,2026-07-10
2026-07-10,05:37:20,5.62222,2240,426.67,3.6782,3.9493,0,131,29.0,0,0,2026-07-10
2026-07-10,05:37:30,5.625,2250,430.0,3.7069,3.9801,0,122,29.0,0,0,2026-07-10
2026-07-10,05:37:40,5.62778,2260,426.67,3.6782,3.9493,0,127,29.0,0,0,2026-07-10
2026-07-10,05:37:50,5.63056,2270,426.67,3.6782,3.9493,0,135,29.0,0,0,2026-07-10
2026-07-10,05:38:00,5.63333,2280,403.33,3.477,3.7333,0,131,29.0,0,0,2026-07-10
2026-07-10,05:38:10,5.63611,2290,396.67,3.4195,3.6715,0,130,29.0,0,0,2026-07-10
2026-07-10,05:38:20,5.63889,2300,386.67,3.3333,3.579,0,125,29.0,0,0,2026-07-10
2026-07-10,05:38:30,5.64167,2310,383.33,3.3046,3.5481,0,133,29.0,0,0,2026-07-10
2026-07-10,05:38:40,5.64444,2320,380.0,3.2759,3.5173,0,133,29.0,0,0,2026-07-10
2026-07-10,05:38:50,5.64722,2330,380.0,3.2759,3.5173,0,133,29.0,0,0,2026-07-10
2026-07-10,05:39:00,5.65,2340,376.67,3.2471,3.4864,0,133,29.0,0,0,2026-07-10
2026-07-10,05:39:10,5.65278,2350,376.67,3.2471,3.4864,0,127,29.0,0,0,2026-07-10
2026-07-10,05:39:20,5.65556,2360,376.67,3.2471,3.4864,0,131,29.0,0,0,2026-07-10
2026-07-10,05:39:30,5.65833,2370,376.67,3.2471,3.4864,0,132,29.0,0,0,2026-07-10
2026-07-10,05:39:40,5.66111,2380,373.33,3.2184,3.4556,0,131,29.0,0,0,2026-07-10
2026-07-10,05:39:50,5.66389,2390,373.33,3.2184,3.4556,0,125,29.0,0,0,2026-07-10
2026-07-10,05:40:00,5.66667,2400,376.67,3.2471,3.4864,0,131,29.0,0,0,2026-07-10
2026-07-10,05:40:10,5.66944,2410,383.33,3.3046,3.5481,0,131,29.0,0,0,2026-07-10
2026-07-10,05:40:20,5.67222,2420,386.67,3.3333,3.579,0,124,29.0,0,0,2026-07-10
2026-07-10,05:40:30,5.675,2430,393.33,3.3908,3.6407,0,129,29.0,0,0,2026-07-10
2026-07-10,05:40:40,5.67778,2440,396.67,3.4195,3.6715,0,130,29.0,0,0,2026-07-10
2026-07-10,05:40:50,5.68056,2450,396.67,3.4195,3.6715,0,128,29.0,0,0,2026-07-10
2026-07-10,05:41:00,5.68333,2460,400.0,3.4483,3.7024,0,117,29.0,0,0,2026-07-10
2026-07-10,05:41:10,5.68611,2470,403.33,3.477,3.7333,0,129,29.0,0,0,2026-07-10
2026-07-10,05:41:20,5.68889,2480,403.33,3.477,3.7333,0,124,29.0,0,0,2026-07-10
2026-07-10,05:41:30,5.69167,2490,403.33,3.477,3.7333,0,129,29.0,0,0,2026-07-10
2026-07-10,05:41:40,5.69444,2500,403.33,3.477,3.7333,0,132,29.0,0,0,2026-07-10
2026-07-10,05:41:50,5.69722,2510,406.67,3.5057,3.7641,0,137,29.0,0,0,2026-07-10
2026-07-10,05:42:00,5.7,2520,406.67,3.5057,3.7641,0,129,29.0,0,0,2026-07-10
2026-07-10,05:42:10,5.70278,2530,426.67,3.6782,3.9493,0,135,29.0,0,0,2026-07-10
2026-07-10,05:42:20,5.70556,2540,433.33,3.7356,4.0109,0,127,29.0,0,0,2026-07-10
2026-07-10,05:42:30,5.70833,2550,440.0,3.7931,4.0727,0,136,29.0,0,0,2026-07-10
2026-07-10,05:42:40,5.71111,2560,453.33,3.908,4.196,0,126,29.0,0,0,2026-07-10
2026-07-10,05:42:50,5.71389,2570,470.0,4.0517,4.3503,0,126,29.0,0,0,2026-07-10
2026-07-10,05:43:00,5.71667,2580,483.33,4.1667,4.4738,0,127,29.0,0,0,2026-07-10
2026-07-10,05:43:10,5.71944,2590,493.33,4.2529,4.5663,0,128,29.0,0,0,2026-07-10
2026-07-10,05:43:20,5.72222,2600,496.67,4.2816,4.5972,0,128,29.0,0,0,2026-07-10
2026-07-10,05:43:30,5.725,2610,496.67,4.2816,4.5972,0,128,29.0,0,0,2026-07-10
2026-07-10,05:43:40,5.72778,2620,493.33,4.2529,4.5663,0,130,29.0,0,0,2026-07-10
2026-07-10,05:43:50,5.73056,2630,490.0,4.2241,4.5354,0,126,29.0,0,0,2026-07-10
2026-07-10,05:44:00,5.73333,2640,486.67,4.1954,4.5046,0,133,29.0,0,0,2026-07-10
2026-07-10,05:44:10,5.73611,2650,486.67,4.1954,4.5046,0,128,29.0,0,0,2026-07-10
2026-07-10,05:44:20,5.73889,2660,486.67,4.1954,4.5046,0,132,29.0,0,0,2026-07-10
2026-07-10,05:44:30,5.74167,2670,493.33,4.2529,4.5663,0,129,29.0,0,0,2026-07-10
2026-07-10,05:44:40,5.74444,2680,500.0,4.3103,4.628,0,120,29.0,0,0,2026-07-10
2026-07-10,05:44:50,5.74722,2690,510.0,4.3966,4.7206,0,137,29.0,0,0,2026-07-10
2026-07-10,05:44:59,5.74972,2700,516.67,4.454,4.7823,0,125,29.0,0,0,2026-07-10
2026-07-10,05:45:09,5.7525,2710,530.0,4.569,4.9057,0,122,29.0,0,0,2026-07-10
2026-07-10,05:45:19,5.75528,2720,533.33,4.5977,4.9366,0,123,29.0,0,0,2026-07-10
2026-07-10,05:45:29,5.75806,2730,536.67,4.6264,4.9674,0,124,29.0,0,0,2026-07-10
2026-07-10,05:45:39,5.76083,2740,540.0,4.6552,4.9983,0,129,29.0,0,0,2026-07-10
2026-07-10,05:45:49,5.76361,2750,540.0,4.6552,4.9983,0,128,29.0,0,0,2026-07-10
2026-07-10,05:45:59,5.76639,2760,540.0,4.6552,4.9983,0,129,29.0,0,0,2026-07-10
2026-07-10,05:46:09,5.76917,2770,540.0,4.6552,4.9983,0,126,29.0,0,0,2026-07-10
2026-07-10,05:46:19,5.77194,2780,550.0,4.7414,5.0908,0,130,29.0,0,0,2026-07-10
2026-07-10,05:46:29,5.77472,2790,563.33,4.8563,5.2142,0,127,29.0,0,0,2026-07-10
2026-07-10,05:46:39,5.7775,2800,590.0,5.0862,5.4611,0,130,29.0,0,0,2026-07-10
2026-07-10,05:46:49,5.78028,2810,616.67,5.3161,5.7079,0,133,29.0,0,0,2026-07-10
2026-07-10,05:46:59,5.78306,2820,643.33,5.546,5.9547,0,132,29.0,0,0,2026-07-10
2026-07-10,05:47:09,5.78583,2830,660.0,5.6897,6.109,0,132,29.0,0,0,2026-07-10
2026-07-10,05:47:19,5.78861,2840,673.33,5.8046,6.2324,0,135,29.0,0,0,2026-07-10
2026-07-10,05:47:29,5.79139,2850,680.0,5.8621,6.2941,0,122,29.0,0,0,2026-07-10
2026-07-10,05:47:39,5.79417,2860,690.0,5.9483,6.3867,0,130,29.0,0,0,2026-07-10
2026-07-10,05:47:49,5.79694,2870,710.0,6.1207,6.5718,0,137,29.0,0,0,2026-07-10
2026-07-10,05:47:59,5.79972,2880,733.33,6.3218,6.7877,0,128,29.0,0,0,2026-07-10
2026-07-10,05:48:09,5.8025,2890,763.33,6.5805,7.0655,0,127,29.0,0,0,2026-07-10
2026-07-10,05:48:19,5.80528,2900,790.0,6.8103,7.3122,0,123,29.0,0,0,2026-07-10
2026-07-10,05:48:29,5.80806,2910,816.67,7.0402,7.5591,0,128,29.0,0,0,2026-07-10
2026-07-10,05:48:39,5.81083,2920,853.33,7.3563,7.8985,0,131,29.0,0,0,2026-07-10
2026-07-10,05:48:49,5.81361,2930,863.33,7.4425,7.991,0,127,29.0,0,0,2026-07-10
2026-07-10,05:48:59,5.81639,2940,873.33,7.5287,8.0836,0,133,29.0,0,0,2026-07-10
2026-07-10,05:49:09,5.81917,2950,873.33,7.5287,8.0836,0,124,29.0,0,0,2026-07-10
2026-07-10,05:49:19,5.82194,2960,873.33,7.5287,8.0836,0,127,29.0,0,0,2026-07-10
2026-07-10,05:49:29,5.82472,2970,880.0,7.5862,8.1453,0,129,29.0,0,0,2026-07-10
2026-07-10,05:49:39,5.8275,2980,886.67,7.6437,8.207,0,128,29.0,0,0,2026-07-10
2026-07-10,05:49:49,5.83028,2990,896.67,7.7299,8.2996,0,130,29.0,0,0,2026-07-10
2026-07-10,05:49:59,5.83306,3000,906.67,7.8161,8.3921,0,125,29.0,0,0,2026-07-10
2026-07-10,05:50:09,5.83583,3010,913.33,7.8736,8.4539,0,125,29.0,0,0,2026-07-10
2026-07-10,05:50:19,5.83861,3020,906.67,7.8161,8.3921,0,126,29.0,0,0,2026-07-10
2026-07-10,05:50:29,5.84139,3030,893.33,7.7011,8.2687,0,129,29.0,0,0,2026-07-10
2026-07-10,05:50:39,5.84417,3040,870.0,7.5,8.0528,0,133,29.0,0,0,2026-07-10
2026-07-10,05:50:49,5.84694,3050,833.33,7.1839,7.7134,0,131,29.0,0,0,2026-07-10
2026-07-10,05:50:59,5.84972,3060,810.0,6.9828,7.4974,0,124,29.0,0,0,2026-07-10
2026-07-10,05:51:09,5.8525,3070,790.0,6.8103,7.3122,0,125,29.0,0,0,2026-07-10
2026-07-10,05:51:19,5.85528,3080,766.67,6.6092,7.0963,0,127,29.0,0,0,2026-07-10
2026-07-10,05:51:29,5.85806,3090,750.0,6.4655,6.942,0,127,29.0,0,0,2026-07-10
2026-07-10,05:51:39,5.86083,3100,736.67,6.3506,6.8186,0,124,29.0,0,0,2026-07-10
2026-07-10,05:51:49,5.86361,3110,736.67,6.3506,6.8186,0,135,29.0,0,0,2026-07-10
2026-07-10,05:51:59,5.86639,3120,746.67,6.4368,6.9112,0,129,29.0,0,0,2026-07-10
2026-07-10,05:52:09,5.86917,3130,766.67,6.6092,7.0963,0,130,29.0,0,0,2026-07-10
2026-07-10,05:52:19,5.87194,3140,790.0,6.8103,7.3122,0,128,29.0,0,0,2026-07-10
2026-07-10,05:52:29,5.87472,3150,820.0,7.069,7.59,0,131,29.0,0,0,2026-07-10
2026-07-10,05:52:39,5.8775,3160,866.67,7.4713,8.0219,0,135,29.0,0,0,2026-07-10
2026-07-10,05:52:49,5.88028,3170,893.33,7.7011,8.2687,0,134,29.0,0,0,2026-07-10
2026-07-10,05:52:59,5.88306,3180,906.67,7.8161,8.3921,0,124,29.0,0,0,2026-07-10
2026-07-10,05:53:09,5.88583,3190,910.0,7.8448,8.423,0,130,29.0,0,0,2026-07-10
2026-07-10,05:53:19,5.88861,3200,900.0,7.7586,8.3304,0,126,29.0,0,0,2026-07-10
2026-07-10,05:53:29,5.89139,3210,880.0,7.5862,8.1453,0,139,29.0,0,0,2026-07-10
2026-07-10,05:53:39,5.89417,3220,863.33,7.4425,7.991,0,128,29.0,0,0,2026-07-10
2026-07-10,05:53:49,5.89694,3230,833.33,7.1839,7.7134,0,134,29.0,0,0,2026-07-10
2026-07-10,05:53:59,5.89972,3240,816.67,7.0402,7.5591,0,120,29.0,0,0,2026-07-10
2026-07-10,05:54:09,5.9025,3250,816.67,7.0402,7.5591,0,136,29.0,0,0,2026-07-10
2026-07-10,05:54:19,5.90528,3260,833.33,7.1839,7.7134,0,135,29.0,0,0,2026-07-10
2026-07-10,05:54:29,5.90806,3270,886.67,7.6437,8.207,0,130,29.0,0,0,2026-07-10
2026-07-10,05:54:39,5.91083,3280,943.33,8.1322,8.7315,0,134,29.0,0,0,2026-07-10
2026-07-10,05:54:49,5.91361,3290,1003.33,8.6494,9.2869,0,131,29.0,0,0,2026-07-10
2026-07-10,05:54:59,5.91639,3300,1070.0,9.2241,9.9039,0,129,29.0,0,0,2026-07-10
2026-07-10,05:55:09,5.91917,3310,1123.33,9.6839,10.3976,0,122,29.0,0,0,2026-07-10
2026-07-10,05:55:19,5.92194,3320,1156.67,9.9713,10.7062,0,125,29.0,0,0,2026-07-10
2026-07-10,05:55:29,5.92472,3330,1176.67,10.1437,10.8913,0,126,29.0,1,0,2026-07-10
2026-07-10,05:55:38,5.92722,3340,1180.0,10.1724,10.9221,0,118,29.0,1,0,2026-07-10
2026-07-10,05:55:48,5.93,3350,1173.33,10.1149,10.8604,0,119,29.0,1,0,2026-07-10
2026-07-10,05:55:58,5.93278,3360,1170.0,10.0862,10.8296,0,126,29.0,1,0,2026-07-10
2026-07-10,05:56:08,5.93556,3370,1173.33,10.1149,10.8604,0,134,29.0,1,0,2026-07-10
2026-07-10,05:56:18,5.93833,3380,1186.67,10.2299,10.9838,0,123,29.0,1,0,2026-07-10
2026-07-10,05:56:28,5.94111,3390,1203.33,10.3736,11.1381,0,130,29.0,1,0,2026-07-10
2026-07-10,05:56:38,5.94389,3400,1226.67,10.5747,11.3541,0,128,29.0,1,0,2026-07-10
2026-07-10,05:56:48,5.94667,3410,1256.67,10.8333,11.6317,0,132,29.0,1,0,2026-07-10
2026-07-10,05:56:58,5.94944,3420,1290.0,11.1207,11.9403,0,128,29.0,1,0,2026-07-10
2026-07-10,05:57:08,5.95222,3430,1306.67,11.2644,12.0946,0,130,29.0,1,0,2026-07-10
2026-07-10,05:57:18,5.955,3440,1320.0,11.3793,12.218,0,126,29.0,1,0,2026-07-10
2026-07-10,05:57:28,5.95778,3450,1333.33,11.4943,12.3414,0,129,29.0,1,0,2026-07-10
2026-07-10,05:57:38,5.96056,3460,1333.33,11.4943,12.3414,0,131,29.0,1,0,2026-07-10
2026-07-10,05:57:48,5.96333,3470,1346.67,11.6092,12.4648,0,135,29.0,1,0,2026-07-10
2026-07-10,05:57:58,5.96611,3480,1356.67,11.6954,12.5574,0,127,29.0,1,0,2026-07-10
2026-07-10,05:58:08,5.96889,3490,1373.33,11.8391,12.7116,0,130,29.0,1,0,2026-07-10
2026-07-10,05:58:18,5.97167,3500,1366.67,11.7816,12.6499,0,127,29.0,1,0,2026-07-10
2026-07-10,05:58:28,5.97444,3510,1356.67,11.6954,12.5574,0,127,29.0,1,0,2026-07-10
2026-07-10,05:58:38,5.97722,3520,1336.67,11.523,12.3722,0,127,29.0,1,0,2026-07-10
2026-07-10,05:58:48,5.98,3530,1316.67,11.3506,12.1871,0,125,29.0,1,0,2026-07-10
2026-07-10,05:58:58,5.98278,3540,1296.67,11.1782,12.002,0,131,29.0,1,0,2026-07-10
2026-07-10,05:59:08,5.98556,3550,1290.0,11.1207,11.9403,0,133,29.0,1,0,2026-07-10
2026-07-10,05:59:18,5.98833,3560,1296.67,11.1782,12.002,0,127,29.0,1,0,2026-07-10
2026-07-10,05:59:28,5.99111,3570,1323.33,11.408,12.2488,0,128,29.0,1,0,2026-07-10
2026-07-10,05:59:38,5.99389,3580,1356.67,11.6954,12.5574,0,134,29.0,1,0,2026-07-10
2026-07-10,05:59:48,5.99667,3590,1396.67,12.0402,12.9276,0,126,29.0,1,0,2026-07-10
2026-07-10,05:59:58,5.99944,3600,1450.0,12.5,13.4213,0,130,29.0,1,0,2026-07-10
2026-07-10,06:00:08,6.00222,3610,1500.0,12.931,13.884,0,130,29.0,1,0,2026-07-10
2026-07-10,06:00:18,6.005,3620,1530.0,13.1897,14.1618,0,133,29.0,1,0,2026-07-10
2026-07-10,06:00:28,6.00778,3630,1540.0,13.2759,14.2543,0,124,29.0,1,0,2026-07-10
2026-07-10,06:00:38,6.01056,3640,1536.67,13.2471,14.2234,0,122,29.0,1,0,2026-07-10
2026-07-10,06:00:48,6.01333,3650,1530.0,13.1897,14.1618,0,121,29.0,1,0,2026-07-10
2026-07-10,06:00:58,6.01611,3660,1506.67,12.9885,13.9458,0,135,29.0,1,0,2026-07-10
2026-07-10,06:01:08,6.01889,3670,1480.0,12.7586,13.6989,0,125,29.0,1,0,2026-07-10
2026-07-10,06:01:18,6.02167,3680,1450.0,12.5,13.4213,0,126,29.0,1,0,2026-07-10
2026-07-10,06:01:28,6.02444,3690,1423.33,12.2701,13.1744,0,125,29.0,1,0,2026-07-10
2026-07-10,06:01:38,6.02722,3700,1386.67,11.954,12.835,0,131,29.0,1,0,2026-07-10
2026-07-10,06:01:48,6.03,3710,1360.0,11.7241,12.5882,0,120,29.0,1,0,2026-07-10
2026-07-10,06:01:58,6.03278,3720,1346.67,11.6092,12.4648,0,130,29.0,1,0,2026-07-10
2026-07-10,06:02:08,6.03556,3730,1346.67,11.6092,12.4648,0,127,29.0,1,0,2026-07-10
2026-07-10,06:02:18,6.03833,3740,1353.33,11.6667,12.5265,0,124,29.0,1,0,2026-07-10
2026-07-10,06:02:28,6.04111,3750,1366.67,11.7816,12.6499,0,122,29.0,1,0,2026-07-10
2026-07-10,06:02:38,6.04389,3760,1390.0,11.9828,12.8659,0,129,29.0,1,0,2026-07-10
2026-07-10,06:02:48,6.04667,3770,1420.0,12.2414,13.1436,0,125,29.0,1,0,2026-07-10
2026-07-10,06:02:58,6.04944,3780,1450.0,12.5,13.4213,0,133,29.0,1,0,2026-07-10
2026-07-10,06:03:08,6.05222,3790,1486.67,12.8161,13.7606,0,137,29.0,1,0,2026-07-10
2026-07-10,06:03:18,6.055,3800,1520.0,13.1034,14.0691,0,127,29.0,1,0,2026-07-10
2026-07-10,06:03:28,6.05778,3810,1560.0,13.4483,14.4394,0,128,29.0,1,0,2026-07-10
2026-07-10,06:03:38,6.06056,3820,1606.67,13.8506,14.8714,0,127,29.0,1,0,2026-07-10
2026-07-10,06:03:48,6.06333,3830,1653.33,14.2529,15.3033,0,134,29.0,1,0,2026-07-10
2026-07-10,06:03:58,6.06611,3840,1706.67,14.7126,15.7969,0,128,29.0,1,0,2026-07-10
2026-07-10,06:04:08,6.06889,3850,1736.67,14.9713,16.0747,0,129,29.0,1,0,2026-07-10
2026-07-10,06:04:18,6.07167,3860,1753.33,15.1149,16.2289,0,125,29.0,1,0,2026-07-10
2026-07-10,06:04:28,6.07444,3870,1766.67,15.2299,16.3523,0,127,29.0,1,0,2026-07-10
2026-07-10,06:04:38,6.07722,3880,1766.67,15.2299,16.3523,0,126,29.0,1,0,2026-07-10
2026-07-10,06:04:48,6.08,3890,1756.67,15.1437,16.2598,0,123,29.0,1,0,2026-07-10
2026-07-10,06:04:58,6.08278,3900,1736.67,14.9713,16.0747,0,135,29.0,1,0,2026-07-10
2026-07-10,06:05:08,6.08556,3910,1713.33,14.7701,15.8587,0,125,29.0,1,0,2026-07-10
2026-07-10,06:05:18,6.08833,3920,1660.0,14.3103,15.365,0,127,29.0,1,0,2026-07-10
2026-07-10,06:05:28,6.09111,3930,1606.67,13.8506,14.8714,0,129,29.0,1,0,2026-07-10
2026-07-10,06:05:38,6.09389,3940,1550.0,13.3621,14.3469,0,129,29.0,1,0,2026-07-10
2026-07-10,06:05:48,6.09667,3950,1496.67,12.9023,13.8532,0,128,29.0,1,0,2026-07-10
2026-07-10,06:05:58,6.09944,3960,1456.67,12.5575,13.483,0,131,29.0,1,0,2026-07-10
2026-07-10,06:06:07,6.10194,3970,1426.67,12.2989,13.2053,0,133,29.0,1,0,2026-07-10
2026-07-10,06:06:17,6.10472,3980,1403.33,12.0977,12.9893,0,129,29.0,1,0,2026-07-10
2026-07-10,06:06:27,6.1075,3990,1386.67,11.954,12.835,0,131,29.0,1,0,2026-07-10
2026-07-10,06:06:37,6.11028,4000,1370.0,11.8103,12.6807,0,127,29.0,1,0,2026-07-10
2026-07-10,06:06:47,6.11306,4010,1366.67,11.7816,12.6499,0,132,29.0,1,0,2026-07-10
2026-07-10,06:06:57,6.11583,4020,1366.67,11.7816,12.6499,0,125,29.0,1,0,2026-07-10
2026-07-10,06:07:07,6.11861,4030,1373.33,11.8391,12.7116,0,131,29.0,1,0,2026-07-10
2026-07-10,06:07:17,6.12139,4040,1380.0,11.8966,12.7734,0,129,29.0,1,0,2026-07-10
2026-07-10,06:07:27,6.12417,4050,1386.67,11.954,12.835,0,130,29.0,1,0,2026-07-10
2026-07-10,06:07:37,6.12694,4060,1386.67,11.954,12.835,0,131,29.0,1,0,2026-07-10
2026-07-10,06:07:47,6.12972,4070,1386.67,11.954,12.835,0,126,29.0,1,0,2026-07-10
2026-07-10,06:07:57,6.1325,4080,1380.0,11.8966,12.7734,0,121,29.0,1,0,2026-07-10
2026-07-10,06:08:07,6.13528,4090,1370.0,11.8103,12.6807,0,125,29.0,1,0,2026-07-10
2026-07-10,06:08:17,6.13806,4100,1363.33,11.7529,12.6191,0,122,29.0,1,0,2026-07-10
2026-07-10,06:08:27,6.14083,4110,1360.0,11.7241,12.5882,0,128,29.0,1,0,2026-07-10
2026-07-10,06:08:37,6.14361,4120,1363.33,11.7529,12.6191,0,130,29.0,1,0,2026-07-10
2026-07-10,06:08:47,6.14639,4130,1380.0,11.8966,12.7734,0,127,29.0,1,0,2026-07-10
